fila_csv;destino_original;destino_normalizado;motivo;origen_original;origen_normalizado;especie_original;variedad_original;peso;unidad
47999;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REMOLACHA;HIBRIDA;0,200;TN
48000;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REMOLACHA;HIBRIDA;15,600;TN
48001;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REMOLACHA;HIBRIDA;12,000;TN
48002;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REMOLACHA;HIBRIDA;10,400;TN
48003;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REMOLACHA;HIBRIDA;8,600;TN
48004;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REMOLACHA;HIBRIDA;2,700;TN
48020;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REP.BRUSEL;SIN VARIEDAD;0,600;TN
48021;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REP.BRUSEL;SIN VARIEDAD;0,700;TN
48022;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REP.BRUSEL;SIN VARIEDAD;3,300;TN
48023;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REP.BRUSEL;SIN VARIEDAD;7,800;TN
48024;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REP.BRUSEL;SIN VARIEDAD;15,500;TN
48025;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REP.BRUSEL;SIN VARIEDAD;18,700;TN
48026;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REP.BRUSEL;SIN VARIEDAD;7,300;TN
48027;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REP.BRUSEL;SIN VARIEDAD;4,900;TN
48028;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REP.BRUSEL;SIN VARIEDAD;0,600;TN
48029;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REP.BRUSEL;SIN VARIEDAD;0,300;TN
48030;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REP.BRUSEL;SIN VARIEDAD;0,100;TN
48031;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REP.BRUSEL;SIN VARIEDAD;0,800;TN
48032;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REP.BRUSEL;SIN VARIEDAD;0,900;TN
48033;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REP.BRUSEL;SIN VARIEDAD;0,300;TN
48034;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REP.BRUSEL;SIN VARIEDAD;0,100;TN
48035;SALTA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SALTA;Salta;REP.BRUSEL;SIN VARIEDAD;0,200;TN
48036;SALTA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SALTA;Salta;REP.BRUSEL;SIN VARIEDAD;0,100;TN
48037;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REP.BRUSEL;SIN VARIEDAD;0,400;TN
48038;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REP.BRUSEL;SIN VARIEDAD;0,500;TN
48055;LA PAMPA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";LA PAMPA;La Pampa;REPOLLO;SIN VARIEDAD;0,300;TN
48056;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;SIN VARIEDAD;21,200;TN
48057;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;SIN VARIEDAD;36,300;TN
48058;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;SIN VARIEDAD;15,300;TN
48059;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;SIN VARIEDAD;11,500;TN
48060;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;SIN VARIEDAD;10,300;TN
48061;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;SIN VARIEDAD;6,600;TN
48062;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;SIN VARIEDAD;5,000;TN
48063;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;SIN VARIEDAD;1,100;TN
48064;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;SIN VARIEDAD;1,500;TN
48065;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;SIN VARIEDAD;3,200;TN
48066;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;SIN VARIEDAD;0,300;TN
48067;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;SIN VARIEDAD;2,000;TN
48068;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;SIN VARIEDAD;6,400;TN
48069;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;SIN VARIEDAD;31,700;TN
48070;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;SIN VARIEDAD;13,500;TN
48071;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;SIN VARIEDAD;3,200;TN
48072;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;SIN VARIEDAD;1,800;TN
48073;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;SIN VARIEDAD;0,500;TN
48074;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;SIN VARIEDAD;1,700;TN
48075;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;SIN VARIEDAD;6,000;TN
48076;MISIONES;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MISIONES;Misiones;REPOLLO;SIN VARIEDAD;2,000;TN
48077;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;SIN VARIEDAD;0,800;TN
48078;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;SIN VARIEDAD;0,800;TN
48079;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;SIN VARIEDAD;6,200;TN
48080;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;SIN VARIEDAD;6,100;TN
48081;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;SIN VARIEDAD;3,900;TN
48082;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;SIN VARIEDAD;11,100;TN
48083;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;SIN VARIEDAD;5,300;TN
48084;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;SIN VARIEDAD;1,800;TN
48085;BRASIL;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";BRASIL;Brasil;REPOLLO;BLANCO;62,000;TN
48104;JUJUY;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";JUJUY;Jujuy;REPOLLO;BLANCO;8,900;TN
48105;JUJUY;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";JUJUY;Jujuy;REPOLLO;BLANCO;1,500;TN
48106;JUJUY;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";JUJUY;Jujuy;REPOLLO;BLANCO;1,400;TN
48107;JUJUY;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";JUJUY;Jujuy;REPOLLO;BLANCO;9,700;TN
48108;JUJUY;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";JUJUY;Jujuy;REPOLLO;BLANCO;1,000;TN
48109;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;BLANCO;24,400;TN
48110;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;BLANCO;39,100;TN
48111;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;BLANCO;26,800;TN
48112;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;BLANCO;49,300;TN
48113;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;BLANCO;60,200;TN
48114;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;BLANCO;65,700;TN
48115;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;BLANCO;52,500;TN
48116;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;BLANCO;31,300;TN
48117;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;BLANCO;32,200;TN
48118;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;BLANCO;19,400;TN
48119;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;BLANCO;9,300;TN
48120;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;BLANCO;7,600;TN
48121;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;BLANCO;2,000;TN
48122;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;BLANCO;11,200;TN
48123;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;BLANCO;86,800;TN
48124;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;BLANCO;131,500;TN
48125;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;BLANCO;31,200;TN
48126;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;BLANCO;35,800;TN
48127;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;BLANCO;35,400;TN
48128;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;BLANCO;19,100;TN
48129;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;BLANCO;1,600;TN
48130;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;BLANCO;2,100;TN
48131;MISIONES;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MISIONES;Misiones;REPOLLO;BLANCO;13,500;TN
48132;MISIONES;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MISIONES;Misiones;REPOLLO;BLANCO;68,200;TN
48133;MISIONES;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MISIONES;Misiones;REPOLLO;BLANCO;24,000;TN
48134;R. NEGRO;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";R. NEGRO;Río Negro;REPOLLO;BLANCO;0,600;TN
48135;R. NEGRO;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";R. NEGRO;Río Negro;REPOLLO;BLANCO;0,300;TN
48136;S. PEDRO;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";S. PEDRO;San Pedro;REPOLLO;BLANCO;1,600;TN
48137;SALTA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SALTA;Salta;REPOLLO;BLANCO;0,100;TN
48138;SALTA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SALTA;Salta;REPOLLO;BLANCO;2,700;TN
48139;SALTA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SALTA;Salta;REPOLLO;BLANCO;1,500;TN
48140;SALTA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SALTA;Salta;REPOLLO;BLANCO;0,200;TN
48141;SAN JUAN;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SAN JUAN;San Juan;REPOLLO;BLANCO;0,300;TN
48142;SAN JUAN;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SAN JUAN;San Juan;REPOLLO;BLANCO;0,600;TN
48143;SAN JUAN;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SAN JUAN;San Juan;REPOLLO;BLANCO;1,500;TN
48144;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;BLANCO;0,500;TN
48145;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;BLANCO;7,500;TN
48146;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;BLANCO;40,000;TN
48147;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;BLANCO;59,700;TN
48148;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;BLANCO;123,600;TN
48149;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;BLANCO;108,600;TN
48150;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;BLANCO;50,400;TN
48151;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;BLANCO;12,000;TN
48152;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;BLANCO;1,400;TN
48153;SGO.EST.;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SGO.EST.;Santiago del Estero;REPOLLO;BLANCO;1,100;TN
48154;BRASIL;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";BRASIL;Brasil;REPOLLO;COLORADO;0,900;TN
48171;JUJUY;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";JUJUY;Jujuy;REPOLLO;COLORADO;0,900;TN
48172;JUJUY;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";JUJUY;Jujuy;REPOLLO;COLORADO;3,000;TN
48173;JUJUY;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";JUJUY;Jujuy;REPOLLO;COLORADO;0,100;TN
48174;JUJUY;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";JUJUY;Jujuy;REPOLLO;COLORADO;1,000;TN
48175;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;COLORADO;14,800;TN
48176;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;COLORADO;21,000;TN
48177;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;COLORADO;15,600;TN
48178;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;COLORADO;15,100;TN
48179;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;COLORADO;25,500;TN
48180;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;COLORADO;27,300;TN
48181;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;COLORADO;25,200;TN
48182;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;COLORADO;21,900;TN
48183;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;COLORADO;18,500;TN
48184;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;COLORADO;11,500;TN
48185;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;COLORADO;7,400;TN
48186;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;COLORADO;6,000;TN
48187;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;COLORADO;2,000;TN
48188;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;COLORADO;21,100;TN
48189;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;COLORADO;11,500;TN
48190;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;COLORADO;15,100;TN
48191;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;COLORADO;4,700;TN
48192;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;COLORADO;4,200;TN
48193;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;COLORADO;3,200;TN
48194;MENDOZA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MENDOZA;Mendoza;REPOLLO;COLORADO;0,700;TN
48195;MISIONES;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";MISIONES;Misiones;REPOLLO;COLORADO;2,200;TN
48196;R. NEGRO;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";R. NEGRO;Río Negro;REPOLLO;COLORADO;0,100;TN
48197;SALTA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SALTA;Salta;REPOLLO;COLORADO;0,200;TN
48198;SALTA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SALTA;Salta;REPOLLO;COLORADO;1,400;TN
48199;SALTA;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SALTA;Salta;REPOLLO;COLORADO;0,200;TN
48200;SAN JUAN;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SAN JUAN;San Juan;REPOLLO;COLORADO;1,500;TN
48201;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;COLORADO;5,900;TN
48202;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;COLORADO;24,700;TN
48203;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;COLORADO;26,000;TN
48204;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;COLORADO;33,200;TN
48205;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;COLORADO;47,600;TN
48206;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;COLORADO;21,800;TN
48207;SANTA FE;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";SANTA FE;Santa Fe;REPOLLO;COLORADO;7,400;TN
48211;M.D.PLAT;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";M.D.PLAT;Mar del Plata;REPOLLO;CRESPO;3,800;TN
48217;JUJUY;;"valor no reconocido como mercado de cantidades; parece origen/procedencia";JUJUY;Jujuy;ROMERO;SIN VARIEDAD;0,100;TN
